nome;preco;categoria;sku;estoque;imagem;descricao
Canivete Multifuncional Ruike LD42-B;674.00;Acessório;PH-2312;4;https://images.tcdn.com.br/img/img_prod/620600/ruike_knife_ld42_canivete_multifuncional_black_2312_1_20260526151027.jpg;Canivete Multifuncional Ruike LD42 Preto O Canivete Ruike LD42 é uma faca dobrável com lâmina de aço inoxidável de alta qualidade feita de a
Canivete Multifuncional Ruike LD43-G;712.00;Acessório;PH-2314;11;https://images.tcdn.com.br/img/img_prod/620600/ruike_knife_ld43_canivete_multifuncional_yellow_green_2314_1_20260526151027.jpg;Canivete Multifuncional Ruike LD43-G O Ruike LD43 é uma combinação de faca/ferramenta de qualidade profissional projetada para situações exi
Canivete Multifuncional Ruike LD41-B;674.00;Acessório;PH-2316;6;https://images.tcdn.com.br/img/img_prod/620600/ruike_knife_ld41_canivete_multifuncional_black_2316_3_2381a475bf6bdbc20e6c0fe67cc7899d_20260526151027.jpg;Canivete Multifuncional Ruike LD41 Preto O Canivete Ruike LD41 é uma faca dobrável com lâmina de aço inoxidável de alta qualidade feita de a
Canivete Dobrável Ruike M11-B;324.00;Acessório;PH-2318;14;https://images.tcdn.com.br/img/img_prod/620600/ruike_knife_m11_canivete_para_uso_diario_black_2318_2_20260526151033.jpg;Canivete Dobrável Ruike M11-B - Preto O Ruike M11 é uma f aca multifuncional de tamanho médio apresenta cinco funções básicas: lâmina média,
Canivete Multifuncional Ruike M21-B;337.00;Acessório;PH-2324;11;https://images.tcdn.com.br/img/img_prod/620600/ruike_knife_m21_canivete_multifuncional_black_2324_1_20260526151028.jpg;Canivete Multifuncional Ruike M21-B - Preto O Ruike M21 é uma f aca multifuncional de tamanho médio apresenta cinco funções básicas: lâmina 
Canivete Multifuncional Ruike M21-G;337.00;Acessório;PH-2326;6;https://images.tcdn.com.br/img/img_prod/620600/ruike_knife_m21_canivete_multifuncional_green_2326_1_20260526151028.jpg;Canivete Multifuncional Ruike M21-G - Verde O Ruike M21 é uma f aca multifuncional de tamanho médio apresenta cinco funções básicas: lâmina 
Canivete Multifuncional Ruike M32-B;435.00;Acessório;PH-2328;11;https://images.tcdn.com.br/img/img_prod/620600/canivete_ruike_m32_multifuncional_black_2328_1_1fa6cdb22e5762e1ab5a681e1f1b31ad_20260526151028.jpg;Canivete Multifuncional Ruike M32-B - Preto O Ruike M32 é uma f aca multifuncional de tamanho médio apresenta cinco funções básicas: lâmina 
Canivete Multifuncional Ruike M31-G;435.00;Acessório;PH-2330;4;https://images.tcdn.com.br/img/img_prod/620600/canivete_ruike_m31_multifuncional_green_2330_1_2d08d95af0c45be1e22e2b755a88797d_20260526151028.jpg;Canivete Multifuncional Ruike M31-G - Verde O Ruike M31 é uma f aca multifuncional de tamanho médio apresenta cinco funções básicas: lâmina 
Canivete Multifuncional Ruike M31-B;435.00;Acessório;PH-2332;12;https://images.tcdn.com.br/img/img_prod/620600/ruike_knife_m31_canivete_multifuncional_black_2332_2_20260526151028.jpg;Canivete Multifuncional Ruike M31-B - Preto O Ruike M31 é uma f aca multifuncional de tamanho médio apresenta cinco funções básicas: lâmina 
Canivete Multifuncional Ruike M41-B;549.00;Acessório;PH-2334;11;https://images.tcdn.com.br/img/img_prod/620600/canivete_ruike_m41_multifuncional_black_2334_1_5b2b76f226268f66a6aedc74b363fa62_20260526151028.jpg;Canivete Multifuncional Ruike M41-B - Preto O Ruike M41 é uma f aca multifuncional que apresenta cinco funções básicas: lâmina média, quebra
Canivete Multifuncional Ruike M41-G;549.00;Acessório;PH-2338;7;https://images.tcdn.com.br/img/img_prod/620600/ruike_knife_m41_canivete_multifuncional_green_2338_1_6edf87f4b57842aab78805a769a7f6c6_20260526151028.jpg;Canivete Multifuncional Ruike M41-G - Verde O Ruike M41 é uma f aca multifuncional que apresenta cinco funções básicas: lâmina média, quebra
Canivete Multifuncional Ruike M42-B;549.00;Acessório;PH-2340;7;https://images.tcdn.com.br/img/img_prod/620600/ruike_knife_m42_canivete_multifuncional_black_2340_2_20260526151029.jpg;Canivete Multifuncional Ruike M42-B - Preto O Ruike M42 é uma f aca multifuncional que apresenta cinco funções básicas: lâmina média, quebra
Canivete Multifuncional Ruike M42-G;549.00;Acessório;PH-2342;6;https://images.tcdn.com.br/img/img_prod/620600/canivete_multifuncional_ruike_m42_g_1_20260526151029_eab1872f1049.jpg;Canivete Multifuncional Ruike M42-G - Verde O Ruike M42 é uma f aca multifuncional que apresenta cinco funções básicas: lâmina média, quebra
Canivete Multifuncional Ruike M51-B;619.00;Acessório;PH-2344;6;https://images.tcdn.com.br/img/img_prod/620600/canivete_multifuncional_ruike_m51_b_1_20260526151029_c02542a45870.jpg;Canivete Multifuncional Ruike M51-B - Preto O Ruike M51 é uma f aca multifuncional que apresenta cinco funções básicas: lâmina média, quebra
Canivete Multifuncional Ruike M51-G;619.00;Acessório;PH-2346;7;https://images.tcdn.com.br/img/img_prod/620600/ruike_knife_m51_canivete_multifuncional_green_2346_1_51d93cf9d352aa48c2eff0f79ab02ee3_20260526151030.jpg;Canivete Multifuncional Ruike M51-G - Verde O Ruike M51 é uma f aca multifuncional que apresenta cinco funções básicas: lâmina média, quebra
Canivete Multifuncional Ruike M61-B;704.00;Acessório;PH-2348;5;https://images.tcdn.com.br/img/img_prod/620600/canivete_ruike_m61_multifuncional_black_2348_1_401f69714f3c5fcd682e53acea7ecc1b_20260526151030.jpg;Canivete Multifuncional Ruike M61-B - Preto O Ruike M61 é uma f aca multifuncional que apresenta cinco funções básicas: lâmina média, quebra
Canivete Multifuncional Ruike M61-G;704.00;Acessório;PH-2350;4;https://images.tcdn.com.br/img/img_prod/620600/canivete_ruike_m61_multifuncional_green_2350_1_0ba1af20003810f113998c485a932b9f_20260526151030.jpg;Canivete Multifuncional Ruike M61-G - Verde O Ruike M61 é uma f aca multifuncional que apresenta cinco funções básicas: lâmina média, quebra
Canivete Profissional Ruike P105-Q - Black/Blue;445.00;Acessório;PH-2352;10;https://images.tcdn.com.br/img/img_prod/620600/canivete_ruike_p105_profissional_black_blue_2352_1_3b0e4cf27f24a299433d9ba664214620_20260526151034.jpg;Canivete Profissional Ruike P105-Q - Black/Blue Com uma lâmina grande, robusta e afiada, a Fang P105 distingue-se no corte de muitos materia
Canivete Profissional Ruike P105-K - Black/Grey;445.00;Acessório;PH-2354;12;https://images.tcdn.com.br/img/img_prod/620600/canivete_ruike_p105_profissional_black_grey_2354_1_a639d5cf513c44dc2d2a5632651d0ff4_20260526151034.jpg;Canivete Profissional Ruike P105-K - Black/Grey Com uma lâmina grande, robusta e afiada, a Fang P105 distingue-se no corte de muitos materia
Canivete Profissional Ruike P108 -SF;477.00;Acessório;PH-2356;3;https://images.tcdn.com.br/img/img_prod/620600/canivete_ruike_p108_profissional_sf_2356_1_d3b69b36d3ed4f6959d160c3293629f7_20260526151034.jpg;Canivete Ruike Profissional P108 - SF O Ruike P108 é um canivete multiuso com lâmina de aço inoxidável Sandvik 14C28N, empunhadura de materi
Canivete de Lâmina Longa Ruike P121-G;426.00;Acessório;PH-2358;10;https://images.tcdn.com.br/img/img_prod/620600/canivete_de_lamina_longa_ruike_p121_g_2358_1_5e514dcf515094582c30849b915061fb_20260526151035.jpg;Canivete de Lâmina Longa Ruike P121 - Green O Canivete Ruike P121 é um modelo de alta qualidade com lâmina em aço inoxidável Sandvik 14C28N,
Canivete Dobrável Ruike P128-SF;545.00;Acessório;PH-2360;1;https://images.tcdn.com.br/img/img_prod/620600/ruike_knife_p128_canivete_profissional_steel_2360_1_69cb25d94a5342c5c6e06fd112ea7f36_20260526151035.jpg;Canivete Dobrável Ruike P128 - SF O Canivete Ruike P128 é um modelo compacto e de alta qualidade, com lâmina em aço inoxidável Sandvik 14C28
Canivete de Lâmina Longa Ruike P121-B;426.00;Acessório;PH-2364;10;https://images.tcdn.com.br/img/img_prod/620600/ruike_knife_p121_canivete_de_lamina_longa_black_2364_1_20260526151036.jpg;Canivete de Lâmina Longa Ruike P121 - Black O Canivete Ruike P121 é um modelo de alta qualidade com lâmina em aço inoxidável Sandvik 14C28N,
Canivete Dobrável com Rolamento de Esferas Ruike P138  - Black;689.90;Acessório;PH-2366;7;https://images.tcdn.com.br/img/img_prod/620600/canivete_ruike_p138_rolamento_de_esferas_e_trava_de_seguranca_black_2366_1_b8644904f688c7a359652ae85c269a77_20260526151036.jpg;Canivete Dobrável com Rolamento de Esferas Ruike P138 - Black O canivete Ruike P138-B é uma ferramenta de corte versátil e robusta. Sua lâmi
Canivete Dobrável com Rolamento de Esferas Ruike P138 - Desert Sand;689.90;Acessório;PH-2368;6;https://images.tcdn.com.br/img/img_prod/620600/canivete_ruike_p138_rolamento_de_esferas_e_trava_de_seguranca_desert_sand_2368_1_d475fa681a561c172f51acaf690ff5f9_20260526151036.jpg;Canivete Dobrável com Rolamento de Esferas Ruike P138 - Desert Sand P138-W é uma ferramenta de corte prática devido à sua robusta lâmina. Fe
Canivete Dobrável Ruike P831-SF;479.90;Acessório;PH-2370;6;https://images.tcdn.com.br/img/img_prod/620600/canivete_ruike_p831_profissional_silver_2370_1_6447a9bde15445584457c5e0417561cd_20260526151036.jpg;Canivete Dobrável Ruike P831-SF A Ruike P831 é uma faca elegante e durável, projetada para atender às necessidades de caçadores , campistas 
Canivete Dobrável Ruike P841;483.00;Acessório;PH-2372;6;https://images.tcdn.com.br/img/img_prod/620600/canivete_ruike_p841_l_profissional_black_2372_1_5eea5bbace6cedd4a7d62625d5cf4e32_20260526151036.jpg;Canivete Dobrável Ruike P841-L A P841 atende às exigências dos amantes do outdoor e usuários de facas. A faca está equipada com um thumbstud
Canivete Dobrável Ruike S11-G;200.00;Acessório;PH-2374;4;https://images.tcdn.com.br/img/img_prod/620600/canivete_multifuncional_ruike_s11_g_2374_1_571225fda7a8deb2edc9a0f2381ad8a3_20260526151036.png;Canivete Dobrável Ruike S11-G - Verde O canivete S11 é uma ótima opção para quem procura um canivete simples para light outdoors e uso EDC. 
Canivete Dobrável Ruike P801-SF;360.00;Acessório;PH-2376;10;https://images.tcdn.com.br/img/img_prod/620600/ruike_knife_p801_sf_canivete_versatil_2376_1_1112ac5c7e512b0bf75f905cc8ab3d81_20260526151036.jpg;Canivete Dobrável Ruike P801 - SF A Ruike P801 é uma faca de alta qualidade que oferece um equilíbrio perfeito entre funcionalidade e estilo
"Revólver Taurus RT889/6 .38 SPL 6"" Inox";9022.88;Arma;PH-2378;1;https://images.tcdn.com.br/img/img_prod/620600/revlver_taurus_rt8896_38_spl_6_inox_1_20260526150809_1841c9f33f20.jpg;"Revólver Taurus RT 889/6 Calibre .38 SPL 6"" Inox O Revólver Taurus RT 889/6 é um modelo robusto e de altíssima confiabilidade no calibre .38"
Canivete Multifuncional Ruike M32-G;435.00;Acessório;PH-2382;4;https://images.tcdn.com.br/img/img_prod/620600/ruike_knife_m32_canivete_multifuncional_green_2382_3_20260526151030.jpg;Canivete Multifuncional Ruike M32-G - Verde O Ruike M32 é uma f aca multifuncional que apresenta cinco funções básicas: lâmina média, quebra
Suporte de lanterna, Fenix,  ALG-01;139.00;Acessório;PH-2412;9;https://images.tcdn.com.br/img/img_prod/620600/suporte_de_lanterna_para_arma_fenix_alg01_com_rail_mount_2412_1_20260526150947.jpg;Fenix · Acessórios
Suporte de Lanterna para Bicicleta  ALB-10;200.00;Acessório;PH-2414;8;https://images.tcdn.com.br/img/img_prod/620600/suporte_de_lanterna_para_bicicleta_alb_10_2414_1_f4a23c4db5744dc28e86757fd8a35447_20260526150948.jpg;Suporte de Lanterna para Bicicleta ALB-10 da Fenix Tenha mais segurança e visibilidade nos seus passeios ou treinos noturnos com o suporte d
Colete Fenrir Warfare - Coyote tam M;522.00;Acessório;PH-2518;1;https://images.tcdn.com.br/img/img_prod/620600/colete_fenrir_warfare_coyote_2518_1_6a9040b5b824a93376b74a9967f5ca13_20260526150845.jpg;Colete Tático Fenrir Warfare - Coyote (Tamanho M) O Fenrir Warfare Tactical Vest Coyote M é um colete tático de alta resistência projetado p
Colete Fenrir Warfare - Verde tam G;522.00;Acessório;PH-2522;1;https://images.tcdn.com.br/img/img_prod/620600/colete_fenrir_warfare_verde_2522_1_82f0fe501a2014a0f9dbfd238cd7c9bc_20260526150846.jpg;Colete Tático Fenrir Warfare - Verde O Fenrir Warfare Tactical Vest Green é um colete tático desenvolvido para operações de segurança que ex
Bipé Tático 6-9'' - Vector Optics;493.00;Acessório;PH-2568;24;https://images.tcdn.com.br/img/img_prod/620600/bipe_harris_estilo_tactical_6_9_2568_1_20260526151245.jpg;"Bipé Tático 6-9'' - Vector Optics O Bipé Tático 6-9"" é fabricado totalmente em metal , garantindo resistência e longa durabilidade . Com aju"
Câmera Digital para Esporte e Ação - Portátil - FULL HD - MC30;339.37;Acessório;PH-2572;5;https://images.tcdn.com.br/img/img_prod/620600/camera_digital_de_esporte_de_acao_portatil_full_hd_mc30_2572_1_20260526151128.jpg;Câmera Digital para Esporte e Ação - Portátil - FULL HD - MC30 A MC30 é perfeita para gravar esportes de ação é câmera de alta resolução com
Carregador De Baterias 2 Canais, Entrada 5V USB, Modelo MC2 - Xtar;98.00;Acessório;PH-2582;41;https://images.tcdn.com.br/img/img_prod/620600/carregador_de_baterias_2_canais_entrada_5v_usb_modelo_mc2_2582_1_20260526151005.jpg;Carregador de Baterias Xtar MC2 - Ultra Compacto e Portátil USB O Xtar MC2 é a solução ideal para quem busca praticidade extrema sem abrir m
Carregador De Baterias 4 Canais, Com Adaptador Veicular, Modelo VP4 Plus - Xtar;1088.00;Acessório;PH-2584;9;https://images.tcdn.com.br/img/img_prod/620600/carregador_de_baterias_4_canais_com_adaptador_veicular_modelo_vp4_plus_2584_1_20260526151006.jpg;Carregador Xtar Dragon VP4 Plus - Estação de Teste e Análise Profissional O Xtar Dragon VP4 Plus não é apenas um carregador, mas uma estação
Carregador de Baterias 4 Canais, Entrada 5V USB Modelo VC4 - Xtar;348.00;Acessório;PH-2586;13;https://images.tcdn.com.br/img/img_prod/620600/carregador_de_baterias_4_canais_entrada_5v_usb_modelo_vc4_2586_1_20260526151006.jpg;Carregador de Baterias Xtar VC4 - 4 Canais com Visor LCD Inteligente O Xtar VC4 é um carregador inteligente de alta performance que redefine
Carregador De Baterias 6 Canais, Entrada 5V, Modelo MC6 - Xtar;294.00;Acessório;PH-2588;27;https://images.tcdn.com.br/img/img_prod/620600/carregador_de_baterias_6_canais_entrada_5v_modelo_mc6_2588_1_20260526151006.jpg;Carregador de Baterias 6 Canais Xtar MC6 (Queen Ant) - LCD e USB O Xtar MC6, também conhecido como Queen Ant, é a solução definitiva para us
Colimador Para Calibre 12GA - Vector Optics;214.00;Acessório;PH-2590;98;https://images.tcdn.com.br/img/img_prod/620600/colimador_para_calibre_12ga_modelo_scbcr_02_2590_1_20260526151237.jpg;Colimador Para Calibre 12GA - Modelo SCBCR-02 - Vector Optics Para que serve? Ao projetar um feixe de laser do centro do eixo do cano da arm
Carregador De Baterias com Painel Digital 4 Canais, Entrada 5V USB, Modelo MC1 Plus - Xtar;83.00;Acessório;PH-2592;138;https://images.tcdn.com.br/img/img_prod/620600/carregador_de_baterias_painel_digital_4_canais_entrada_5v_usb_modelo_mc1_plus_2592_1_20260526151006.jpg;Carregador de Bateria Xtar MC1 Plus - USB Portátil para Li-ion O Xtar MC1 Plus é um carregador inteligente, potente e extremamente compacto,
Colimador Para Calibre 20GA - Modelo SCBCR-10;203.00;Acessório;PH-2594;8;https://images.tcdn.com.br/img/img_prod/620600/colimador_para_calibre_20ga_modelo_scbcr_10_2594_1_20260526151237.jpg;Colimador Para Calibre 20GA - Modelo SCBCR-10 Código SCBCR-10 Marca Vector Optics Potência Peso 81g Comprimento 68mm Bateria AG13 - 3 unidad
Colimador Para Calibre .223 Rem - Vector Optics;163.00;Acessório;PH-2596;80;https://images.tcdn.com.br/img/img_prod/620600/colimador_para_calibre_223_rem_modelo_scbcr_03_2596_1_20260526151238.jpg;Colimador Para Calibre .223 Rem - Modelo SCBCR-03 - Vector Optics Para que serve? Ao projetar um feixe de laser do centro do eixo do cano da
Colimador Para Calibre 9mm - Vector Optics;163.00;Acessório;PH-2600;81;https://images.tcdn.com.br/img/img_prod/620600/colimador_para_calibre_9mm_modelo_scbcr_11_2600_1_20260526151238.jpg;Colimador Para Calibre 9mm - Modelo SCBCR-11 - Vector Optics Para que serve? Ao projetar um feixe de laser do centro do eixo do cano da arma
Colimador Universal - Modelo SCBCR-01;248.57;Acessório;PH-2602;2;https://images.tcdn.com.br/img/img_prod/620600/colimador_universal_modelo_scbcr_01_2602_1_20260526151239.jpg;Colimador Universal - Modelo SCBCR-01 Potência: 5mW Ajustável para calibres de 0.22-0.5 Comprimento de onda: 650nM Dimensões: 155x16x5mm Pes
Colimador Para Calibre 25-06 Rem / 270 Win / 30-06 Springfield - Vector Optics;176.00;Acessório;PH-2604;44;https://images.tcdn.com.br/img/img_prod/620600/colimador_para_calibre_25_06_rem_270_win_30_06_springfield_modelo_scbcr_07_2604_1_20260526151239.jpg;Colimador Para Calibre 25-06 Rem / 270 Win / 30-06 Springfield - Modelo SCBCR-07 - Vectro Optics Para que serve? Ao projetar um feixe de las
Fonte USB Veicular, 5V - Modelo CAD - Xtar;39.99;Acessório;PH-2606;44;https://images.tcdn.com.br/img/img_prod/620600/fonte_de_alimentacao_5v_carregador_de_baterias_modelo_cad_xtar_2606_1_20260526151007.jpg;Fonte USB veicular - modelo CAD A fonte USB veicular CAD da Xtar permite o carregamento de dispositivos USB em veículos com alta velocidade 
Detector De Voltagem e Amperagem USB - XTAR;71.00;Acessório;PH-2608;52;https://images.tcdn.com.br/img/img_prod/620600/detector_de_voltagem_e_amperagem_usb_2608_1_20260526151004.jpg;Detector De Voltagem e Amperagem USB O Medidor USB de Voltagem e Corrente é a ferramenta definitiva para quem deseja monitorar a saúde de se
Fonte USB 5V 2.1A - Xtar;85.00;Acessório;PH-2610;37;https://images.tcdn.com.br/img/img_prod/620600/fonte_usb_5v_2_1a_2610_1_20260526151007.jpg;Fonte USB - ACD Fonte / carregador USB 5V 2.1A A Fonte USB Xtar 5V 2.1A é o componente de energia ideal para quem busca segurança e estabili
Lanterna De Trilho Removível De LED - Modelo Cyclops;479.90;Acessório;PH-2612;3;https://images.tcdn.com.br/img/img_prod/620600/lanterna_de_trilho_removivel_de_led_modelo_cyclops_2612_1_20260526151328.jpg;Lanterna de Trilho Removível de LED - Modelo Cyclops Intensidade 200 Lumens Led CREE Q5 LED Tensão 6V Tipo de bateria 2x 3V CR123 / 16340 Te
Carregador De Baterias Modelo Six-U - Slot USB 6 entradas - Xtar;325.00;Acessório;PH-2618;3;https://images.tcdn.com.br/img/img_prod/620600/slot_usb_6x_para_carregador_de_baterias_modelo_six_u_2618_1_20260526151007.jpg;Estação de Carregamento USB Six-U - 6 Portas 5V 2.4A A Estação de Carregamento USB Six-U é a solução definitiva para quem precisa de energia
Range Finder Magnificação 6x Objetiva De 25mm - Modelo Golf;1648.02;Acessório;PH-2636;1;https://images.tcdn.com.br/img/img_prod/620600/trena_eletronica_range_finder_magnificacao_6x_objetiva_de_25mm_modelo_golf_2636_1_20260526151224.jpg;Trena Eletrônica (Range Finder), Magnificação 6x Objetiva de 25mm - Modelo Golf Range finder ou trena eletrônica permite a medição de longas
